"","csu_id","trap_id","year","week","trap_date","county","method","genus","spp","sex","no_gravid","no_deplete","total","test_code","seq","cq"
"6440","CSU13338","FC-040gr",2019,31,2019-07-28,"LC","G","Cx.","Pipiens","F",27,0,27,0,0,34.9116325378418
"6441","CSU13339","FC-069",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6442","CSU13340","FC-069",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,38,38,0,0,55.55
"6443","CSU13341","FC-069",2019,31,2019-07-28,"LC","L","Cx.","Pipiens","F",0,4,4,0,0,55.55
"6444","CSU13342","FC-036",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6445","CSU13343","FC-036",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6446","CSU13344","FC-036",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6447","CSU13345","FC-036",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6448","CSU13346","FC-036",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,18,18,0,0,55.55
"6449","CSU13347","FC-036",2019,31,2019-07-28,"LC","L","Cx.","Pipiens","F",0,24,24,0,0,55.55
"6450","CSU13348","LV-069",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6451","CSU13349","LV-069",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6452","CSU13350","LV-069",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,28,28,0,0,55.55
"6453","CSU13351","FC-006",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6454","CSU13352","FC-006",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6455","CSU13353","FC-006",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,28,28,0,0,55.55
"6456","CSU13354","FC-006",2019,31,2019-07-28,"LC","L","Cx.","Pipiens","F",0,31,31,0,0,55.55
"6457","CSU13355","FC-092gr",2019,31,2019-07-28,"LC","G","Cx.","Tarsalis","F",4,0,4,0,0,55.55
"6458","CSU13356","FC-092gr",2019,31,2019-07-28,"LC","G","Cx.","Pipiens","F",13,0,13,0,0,55.55
"6459","CSU13357","LV-095",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6460","CSU13358","LV-095",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6461","CSU13359","LV-095",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6462","CSU13360","LV-095",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,38.5353584289551
"6463","CSU13361","LV-095",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6464","CSU13362","LV-095",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6465","CSU13363","LV-095",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6466","CSU13364","LV-095",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6467","CSU13365","LV-095",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6468","CSU13366","LV-095",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,20,20,0,0,55.55
"6469","CSU13367","LV-095",2019,31,2019-07-28,"LC","L","Cx.","Pipiens","F",0,6,6,0,0,55.55
"6470","CSU13368","FC-072",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6471","CSU13369","FC-072",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6472","CSU13370","FC-072",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,24,24,0,0,55.55
"6473","CSU13371","FC-072",2019,31,2019-07-28,"LC","L","Cx.","Pipiens","F",0,16,16,0,0,55.55
"6474","CSU13372","FC-091gr",2019,31,2019-07-28,"LC","G","Cx.","Pipiens","F",17,0,17,0,0,55.55
"6475","CSU13373","FC-014",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6476","CSU13374","FC-014",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6477","CSU13375","FC-014",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,10,10,0,0,55.55
"6478","CSU13376","FC-019",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,43,43,1,0,21.9788246154785
"6479","CSU13377","FC-019",2019,31,2019-07-28,"LC","L","Cx.","Pipiens","F",0,7,7,0,0,55.55
"6480","CSU13378","FC-067",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6481","CSU13379","FC-067",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6482","CSU13380","FC-067",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6483","CSU13381","FC-067",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,1,0,26.03639793396
"6484","CSU13382","FC-067",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6485","CSU13383","FC-067",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6486","CSU13384","FC-067",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6487","CSU13385","FC-067",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6488","CSU13386","FC-067",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6489","CSU13387","FC-067",2019,31,2019-07-28,"LC","L","Cx.","Pipiens","F",0,27,27,0,0,55.55
"6490","CSU13388","FC-066",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6491","CSU13389","FC-066",2019,31,2019-07-28,"LC","L","Cx.","Tarsalis","F",0,37,37,0,0,55.55
"6492","CSU13390","FC-066",2019,31,2019-07-28,"LC","L","Cx.","Pipiens","F",0,22,22,0,0,55.55
"6493","CSU13391","LV-110",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,11,11,0,0,55.55
"6494","CSU13392","FC-064",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6495","CSU13393","FC-064",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,23,23,0,0,55.55
"6496","CSU13394","FC-064",2019,31,2019-07-29,"LC","L","Cx.","Pipiens","F",0,3,3,0,0,55.55
"6497","CSU13395","FC-039",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6498","CSU13396","FC-039",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,36,36,0,0,55.55
"6499","CSU13397","LV-104",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6500","CSU13398","LV-104",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,17,17,0,0,55.55
"6501","CSU13399","FC-075gr",2019,31,2019-07-29,"LC","G","Cx.","Pipiens","F",2,0,2,0,0,55.55
"6502","CSU13400","FC-075",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6503","CSU13401","FC-075",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6504","CSU13402","FC-075",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6505","CSU13403","FC-075",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6506","CSU13404","FC-075",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6507","CSU13405","FC-075",2019,31,2019-07-29,"LC","L","Cx.","Pipiens","F",0,32,32,0,0,55.55
"6508","CSU13406","FC-053",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6509","CSU13407","FC-053",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6510","CSU13408","FC-053",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,34.2724838256836
"6511","CSU13409","FC-053",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6512","CSU13410","FC-053",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6513","CSU13411","FC-053",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6514","CSU13412","FC-053",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6515","CSU13413","FC-053",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,8,8,0,0,55.55
"6516","CSU13414","FC-053",2019,31,2019-07-29,"LC","L","Cx.","Pipiens","F",0,7,7,0,0,55.55
"6517","CSU13415","FC-004",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6518","CSU13416","FC-004",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,48,48,0,0,55.55
"6519","CSU13417","FC-004",2019,31,2019-07-29,"LC","L","Cx.","Pipiens","F",0,6,6,0,0,55.55
"6520","CSU13418","FC-088gr",2019,31,2019-07-29,"LC","G","Cx.","Pipiens","F",50,0,50,0,0,55.55
"6521","CSU13419","FC-088gr",2019,31,2019-07-29,"LC","G","Cx.","Pipiens","F",14,0,14,0,0,55.55
"6522","CSU13420","FC-074",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6523","CSU13421","FC-074",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,28,28,0,0,55.55
"6524","CSU13422","FC-059",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,15,15,0,0,55.55
"6525","CSU13423","FC-027",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6526","CSU13424","FC-027",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6527","CSU13425","FC-027",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6528","CSU13426","FC-027",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,14,14,0,0,55.55
"6529","CSU13427","FC-027",2019,31,2019-07-29,"LC","L","Cx.","Pipiens","F",0,22,22,0,0,55.55
"6530","CSU13428","FC-050",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6531","CSU13429","FC-050",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,42,42,0,0,55.55
"6532","CSU13430","FC-050",2019,31,2019-07-29,"LC","L","Cx.","Pipiens","F",0,28,28,0,0,55.55
"6533","CSU13431","FC-046",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,38,38,0,0,55.55
"6534","CSU13432","FC-046",2019,31,2019-07-29,"LC","L","Cx.","Pipiens","F",0,8,8,0,0,55.55
"6535","CSU13433","FC-023",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6536","CSU13434","FC-023",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6537","CSU13435","FC-023",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,2,2,0,0,55.55
"6538","CSU13436","FC-023",2019,31,2019-07-29,"LC","L","Cx.","Pipiens","F",0,10,10,0,0,55.55
"6539","CSU13437","FC-047",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,33,33,0,0,55.55
"6540","CSU13438","FC-031",2019,31,2019-07-29,"LC","L","Cx.","Tarsalis","F",0,43,43,0,0,55.55
"6541","CSU13439","FC-061",2019,31,2019-07-30,"LC","L","Cx.","Tarsalis","F",0,39,39,0,0,55.55
"6542","CSU13440","FC-073",2019,31,2019-07-30,"LC","L","Cx.","Tarsalis","F",0,37,37,0,0,55.55
"6543","CSU13441","FC-073",2019,31,2019-07-30,"LC","L","Cx.","Pipiens","F",0,4,4,0,0,55.55
"6544","CSU13442","FC-052",2019,31,2019-07-30,"LC","L","Cx.","Tarsalis","F",0,23,23,0,0,55.55
"6545","CSU13443","FC-090gr",2019,31,2019-07-30,"LC","G","Cx.","Pipiens","F",17,0,17,0,0,55.55
"6546","CSU13444","FC-041",2019,31,2019-07-30,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6547","CSU13445","FC-041",2019,31,2019-07-30,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6548","CSU13446","FC-041",2019,31,2019-07-30,"LC","L","Cx.","Tarsalis","F",0,15,15,0,0,55.55
"6549","CSU13447","FC-041",2019,31,2019-07-30,"LC","L","Cx.","Pipiens","F",0,25,25,0,0,55.55
"6550","CSU13448","FC-060",2019,31,2019-07-30,"LC","L","Cx.","Tarsalis","F",0,21,21,0,0,55.55
"6551","CSU13449","FC-060",2019,31,2019-07-30,"LC","L","Cx.","Pipiens","F",0,13,13,0,0,55.55
"6552","CSU13450","FC-011",2019,31,2019-07-30,"LC","L","Cx.","Tarsalis","F",0,41,41,0,0,55.55
"6553","CSU13451","FC-011",2019,31,2019-07-30,"LC","L","Cx.","Pipiens","F",0,6,6,0,0,55.55
"6554","CSU13452","FC-063gr",2019,31,2019-07-30,"LC","G","Cx.","Pipiens","F",7,0,7,0,0,55.55
"6555","CSU13453","LC-053",2019,31,2019-07-30,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6556","CSU13454","LC-053",2019,31,2019-07-30,"LC","L","Cx.","Tarsalis","F",0,7,7,0,0,55.55
"6557","CSU13455","FC-063",2019,31,2019-07-30,"LC","L","Cx.","Tarsalis","F",0,14,14,0,0,55.55
"6558","CSU13456","FC-015",2019,31,2019-07-30,"LC","L","Cx.","Tarsalis","F",0,34,34,0,0,55.55
"6559","CSU13457","FC-015",2019,31,2019-07-30,"LC","L","Cx.","Pipiens","F",0,22,22,0,0,55.55
"6560","CSU13458","FC-058",2019,31,2019-07-30,"LC","L","Cx.","Tarsalis","F",0,35,35,0,0,38.3268699645996
"6561","CSU13459","FC-049",2019,31,2019-07-30,"LC","L","Cx.","Tarsalis","F",0,18,18,0,0,55.55
"6562","CSU13460","FC-049",2019,31,2019-07-30,"LC","L","Cx.","Pipiens","F",0,4,4,0,0,55.55
"6563","CSU13461","LC-001",2019,31,2019-07-30,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6564","CSU13462","LC-001",2019,31,2019-07-30,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6565","CSU13463","LC-001",2019,31,2019-07-30,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6566","CSU13464","LC-001",2019,31,2019-07-30,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6567","CSU13465","LC-001",2019,31,2019-07-30,"LC","L","Cx.","Tarsalis","F",0,22,22,0,0,55.55
"6568","CSU13466","LC-001",2019,31,2019-07-30,"LC","L","Cx.","Pipiens","F",0,32,32,0,0,55.55
"6569","CSU13467","LC-054",2019,31,2019-07-30,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6570","CSU13468","LC-054",2019,31,2019-07-30,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6571","CSU13469","LC-054",2019,31,2019-07-30,"LC","L","Cx.","Pipiens","F",0,6,6,0,0,55.55
"6572","CSU13470","LC-049",2019,31,2019-07-30,"LC","L","Cx.","Tarsalis","F",0,31,31,0,0,55.55
"6573","CSU13471","LC-055",2019,31,2019-07-30,"LC","L","Cx.","Tarsalis","F",0,4,4,0,0,55.55
"6574","CSU13472","FC-029gr",2019,31,2019-07-31,"LC","G","Cx.","Pipiens","F",50,0,50,0,0,55.55
"6575","CSU13473","FC-029gr",2019,31,2019-07-31,"LC","G","Cx.","Pipiens","F",8,0,8,0,0,55.55
"6576","CSU13474","FC-089gr",2019,31,2019-07-31,"LC","G","Cx.","Pipiens","F",34,0,34,0,0,55.55
"6577","CSU13475","FC-037",2019,31,2019-07-31,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6578","CSU13476","FC-037",2019,31,2019-07-31,"LC","L","Cx.","Pipiens","F",0,3,3,0,0,55.55
"6579","CSU13477","FC-057",2019,31,2019-07-31,"LC","L","Cx.","Tarsalis","F",0,19,19,0,0,55.55
"6580","CSU13478","FC-062",2019,31,2019-07-31,"LC","L","Cx.","Tarsalis","F",0,16,16,0,0,39.0121078491211
"6581","CSU13479","FC-093",2019,31,2019-07-31,"LC","L","Cx.","Tarsalis","F",0,46,46,0,0,55.55
"6582","CSU13480","FC-068",2019,31,2019-07-31,"LC","L","Cx.","Tarsalis","F",0,22,22,0,0,55.55
"6583","CSU13481","FC-001",2019,31,2019-07-31,"LC","L","Cx.","Tarsalis","F",0,8,8,0,0,55.55
"6584","CSU13482","FC-029",2019,31,2019-07-31,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6585","CSU13483","FC-029",2019,31,2019-07-31,"LC","L","Cx.","Tarsalis","F",0,13,13,0,0,55.55
"6586","CSU13484","FC-029",2019,31,2019-07-31,"LC","L","Cx.","Pipiens","F",0,3,3,0,0,55.55
"6587","CSU13485","FC-054",2019,31,2019-07-31,"LC","L","Cx.","Tarsalis","F",0,13,13,0,0,55.55
"6588","CSU13486","LV-089",2019,31,2019-07-31,"LC","L","Cx.","Tarsalis","F",0,20,20,0,0,55.55
"6589","CSU13487","LV-020",2019,31,2019-07-31,"LC","L","Cx.","Tarsalis","F",0,47,47,0,0,55.55
"6590","CSU13488","LV-020",2019,31,2019-07-31,"LC","L","Cx.","Pipiens","F",0,2,2,0,0,55.55
"6591","CSU13489","FC-038",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6592","CSU13490","FC-038",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,10,10,0,0,55.55
"6593","CSU13491","FC-014",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6594","CSU13492","FC-014",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,7,7,0,0,55.55
"6595","CSU13493","FC-014",2019,32,2019-08-04,"LC","L","Cx.","Pipiens","F",0,5,5,0,0,55.55
"6596","CSU13494","FC-034",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6597","CSU13495","FC-034",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6598","CSU13496","FC-034",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6599","CSU13497","FC-034",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6600","CSU13498","FC-034",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6601","CSU13499","FC-034",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6602","CSU13500","FC-034",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6603","CSU13501","FC-034",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,49,49,0,0,55.55
"6604","CSU13502","LV-069",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6605","CSU13503","LV-069",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,46,46,0,0,39.3216667175293
"6606","CSU13504","FC-069",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,10,10,0,0,55.55
"6607","CSU13505","FC-040",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6608","CSU13506","FC-040",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,8,8,0,0,55.55
"6609","CSU13507","FC-040gr",2019,32,2019-08-04,"LC","G","Cx.","Pipiens","F",12,0,12,1,0,21.1768379211426
"6610","CSU13508","LV-095",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6611","CSU13509","LV-095",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6612","CSU13510","LV-095",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6613","CSU13511","LV-095",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,24,24,0,0,55.55
"6614","CSU13512","LV-095",2019,32,2019-08-04,"LC","L","Cx.","Pipiens","F",0,4,4,0,0,55.55
"6615","CSU13513","FC-036",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,40,40,0,0,55.55
"6616","CSU13514","FC-006",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6617","CSU13515","FC-006",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,10,10,0,0,55.55
"6618","CSU13516","FC-006",2019,32,2019-08-04,"LC","L","Cx.","Pipiens","F",0,19,19,0,0,55.55
"6619","CSU13517","FC-092gr",2019,32,2019-08-04,"LC","G","Cx.","Pipiens","F",26,0,26,0,0,55.55
"6620","CSU13518","FC-091gr",2019,32,2019-08-04,"LC","G","Cx.","Pipiens","F",10,0,10,1,0,23.2194709777832
"6621","CSU13519","FC-072",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6622","CSU13520","FC-067",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6623","CSU13521","FC-067",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,33,33,0,0,55.55
"6624","CSU13522","FC-066gr",2019,32,2019-08-04,"LC","G","Cx.","Pipiens","F",32,0,32,0,0,55.55
"6625","CSU13523","FC-019",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6626","CSU13524","FC-019",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6627","CSU13525","FC-019",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6628","CSU13526","FC-019",2019,32,2019-08-04,"LC","L","Cx.","Pipiens","F",0,22,22,0,0,55.55
"6629","CSU13527","FC-066",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6630","CSU13528","FC-066",2019,32,2019-08-04,"LC","L","Cx.","Tarsalis","F",0,15,15,0,0,55.55
"6631","CSU13529","FC-066",2019,32,2019-08-04,"LC","L","Cx.","Pipiens","F",0,15,15,0,0,55.55
"6632","CSU13530","FC-047",2019,32,2019-08-05,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6633","CSU13531","FC-047",2019,32,2019-08-05,"LC","L","Cx.","Tarsalis","F",0,12,12,0,0,55.55
"6634","CSU13532","FC-023",2019,32,2019-08-05,"LC","L","Cx.","Tarsalis","F",0,43,43,0,0,55.55
"6635","CSU13533","FC-039",2019,32,2019-08-05,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6636","CSU13534","FC-039",2019,32,2019-08-05,"LC","L","Cx.","Tarsalis","F",0,34,34,0,0,55.55
"6637","CSU13535","FC-039",2019,32,2019-08-05,"LC","L","Cx.","Pipiens","F",0,3,3,0,0,55.55
"6638","CSU13536","FC-064",2019,32,2019-08-05,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6639","CSU13537","FC-064",2019,32,2019-08-05,"LC","L","Cx.","Tarsalis","F",0,18,18,0,0,37.3970756530762
"6640","CSU13538","FC-046",2019,32,2019-08-05,"LC","L","Cx.","Tarsalis","F",0,26,26,0,0,55.55
"6641","CSU13539","FC-075gr",2019,32,2019-08-05,"LC","G","Cx.","Pipiens","F",41,0,41,0,0,55.55
"6642","CSU13540","FC-059",2019,32,2019-08-05,"LC","L","Cx.","Tarsalis","F",0,28,28,0,0,55.55
"6643","CSU13541","FC-053",2019,32,2019-08-05,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6644","CSU13542","FC-053",2019,32,2019-08-05,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6645","CSU13543","FC-053",2019,32,2019-08-05,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6646","CSU13544","FC-053",2019,32,2019-08-05,"LC","L","Cx.","Tarsalis","F",0,34,34,0,0,55.55
"6647","CSU13545","FC-053",2019,32,2019-08-05,"LC","L","Cx.","Pipiens","F",0,5,5,0,0,55.55
"6648","CSU13546","FC-075",2019,32,2019-08-05,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6649","CSU13547","FC-075",2019,32,2019-08-05,"LC","L","Cx.","Tarsalis","F",0,18,18,0,0,55.55
"6650","CSU13548","FC-075",2019,32,2019-08-05,"LC","L","Cx.","Pipiens","F",0,16,16,0,0,55.55
"6651","CSU13549","FC-074",2019,32,2019-08-05,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6652","CSU13550","FC-074",2019,32,2019-08-05,"LC","L","Cx.","Tarsalis","F",0,50,50,1,0,19.5728492736816
"6653","CSU13551","FC-074",2019,32,2019-08-05,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6654","CSU13552","FC-074",2019,32,2019-08-05,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6655","CSU13553","FC-074",2019,32,2019-08-05,"LC","L","Cx.","Tarsalis","F",0,24,24,0,0,55.55
"6656","CSU13554","LV-078",2019,32,2019-08-05,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6657","CSU13555","LV-078",2019,32,2019-08-05,"LC","L","Cx.","Tarsalis","F",0,4,4,0,0,55.55
"6658","CSU13556","LV-078",2019,32,2019-08-05,"LC","L","Cx.","Pipiens","F",0,3,3,0,0,55.55
"6659","CSU13557","LV-104",2019,32,2019-08-05,"LC","L","Cx.","Tarsalis","F",0,50,50,0,0,55.55
"6660","CSU13558","LV-104",2019,32,2019-08-05,"LC","L","Cx.","Tarsalis","F",0,9,9,0,0,55.55
"6661","CSU13559","FC-088gr",2019,32,2019-08-05,"LC","G","Cx.","Pipiens","F",50,0,50,0,0,55.55
"6662","CSU13560","FC-088gr",2019,32,2019-08-05,"LC","G","Cx.","Pipiens","F",50,0,50,0,0,55.55
"6663","CSU13561","FC-088gr",2019,32,2019-08-05,"LC","G","Cx.","Pipiens","F",50,0,50,0,0,55.55
"6664","CSU13562","FC-088gr",2019,32,2019-08-05,"LC","G","Cx.","Pipiens","F",50,0,50,0,0,55.55
"6665","CSU13563","FC-088gr",2019,32,2019-08-05,"LC","G","Cx.","Pipiens","F",22,0,22,0,0,55.55
"6666","CSU13564","LV-110",2019,32,2019-08-05,"LC","L","Cx.","Tarsalis","F",0,7,7,0,0,55.55
